,good_id,shop_id,onhand_qnt
4176,1607074,12105,999996.0
4177,1607335,78683,4992.0
4178,1608422,20271,2.0
4179,1608423,7686,9.0
4180,1608609,78683,4957.0
4181,1608611,78683,4946.0
4182,1609052,19917,15.0
4183,1609074,23293,15.0
4184,1609150,78683,4988.0
4185,1609934,34763,3.0
4186,1610804,15174,7.0
4187,1610804,24799,13.0
4188,1611480,34763,2.0
4189,1611494,24799,21.0
4190,1611890,11013,5.0
4191,1611974,10171,5.1
4192,1613290,56377,7.0
4193,1613760,38212,1.474
4194,1613789,23824,10.0
4195,1615042,15174,1.0
4196,1615045,15174,1.0
4197,1615188,12105,999998.698
4198,1615217,31565,4.0
4199,1615309,12105,999998.216
4200,1615320,46492,7.0
4201,1615632,56377,11.0
4202,1615642,15174,1.0
4203,1615642,74399,6.0
4204,1615672,34763,1.0
4205,1615672,44447,1.0
4206,1616036,34763,4.0
4207,1616036,41970,5.0
4208,1616036,74399,3.0
4209,1616059,34763,10.0
4210,1616059,74399,1.0
4211,1616387,78683,5000.0
4212,1616411,15174,10.0
4213,1616605,15174,20.0
4214,1616617,15174,35.0
4215,1616627,15174,7.0
4216,1616629,12105,999999.0
4217,1617238,15174,3.0
4218,1617691,15174,1.0
4219,1617698,15174,2.0
4220,1617800,15174,3.0
4221,1617812,15174,2.0
4222,1618449,15174,2.0
4223,1618795,11013,25.0
4224,1618883,15174,2.0
4225,1618883,25347,0.56
4226,1619252,23824,8.0
4227,1619491,34763,44.0
4228,1619618,74399,6.0
4229,1619726,74399,4.0
4230,1620059,7686,2.0
4231,1620755,23824,13.0
4232,1621063,23293,19.0
4233,1621562,15174,3.0
4234,1621745,23414,5.0
4235,1622803,74399,3.0
4236,1623793,15174,0.82
4237,1623798,26719,9.0
4238,1623810,34763,3.0
4239,1624184,15174,1.0
4240,1624324,18349,10.0
4241,1625290,56377,68.0
4242,1625452,19765,1.0
4243,1625586,15174,17.0
4244,1625760,15174,5.0
4245,1625768,38212,7.0
4246,1626674,34763,12.0
4247,1626965,7686,1.0
4248,1628188,7686,3.0
4249,1629153,56377,3.0
4250,1630215,7686,1.0
4251,1630740,7686,1.0
4252,1630855,23824,4.0
4253,1630927,38212,1.772
4254,1631640,34763,1.0
4255,1631838,19917,7.0
4256,1632089,15174,4.0
4257,1632704,31565,1.0
4258,1633740,23824,1.0
4259,1634423,31565,1.0
4260,1634437,38212,2.0
4261,1634439,31565,3.0
4262,1634445,31565,1.0
4263,1634770,38212,3.0
4264,1635241,15174,47.0
4265,1636195,48383,2.0
4266,1636300,20271,10.0
4267,1637179,34763,1.0
4268,1638187,56377,1.0
4269,1638320,19917,4.0
4270,1638321,38212,8.0
4271,1641855,34763,7.0
4272,1641920,11013,2.0
4273,1643474,56377,1.0
4274,1643753,23824,11.0
4275,1644010,34763,15.0
4276,1644522,34763,17.0
4277,1644857,11013,2.0
4278,1645023,34763,1.0
4279,1645379,31565,1.0
4280,1645624,11013,18.0
4281,1645735,41970,5.0
4282,1645736,41970,3.0
4283,1645736,85973,1.0
4284,1645738,41970,5.0
4285,1646538,15174,1.0
4286,1646689,78683,4913.0
4287,1646708,12105,999999.0
4288,1647961,15174,30.0
4289,1648843,15174,2.0
4290,1650487,10171,2.0
4291,1650938,34763,5.0
4292,1651098,34763,2.0
4293,1651261,11013,1.0
4294,1651624,83733,9.0
4295,1653083,15174,19.0
4296,1654516,34763,5.0
4297,1654889,44447,5.0
4298,1655167,34763,1.0
4299,1655182,34763,4.0
4300,1655641,15174,1.0
4301,1655802,108664,1.0
4302,1656239,23824,6.0
4303,1656830,46492,1.0
4304,1656885,11013,1.0
4305,1657101,27514,9.0
4306,1657474,23293,176.0
4307,1657799,34763,7.0
4308,1658701,12105,999995.0
4309,1659125,24799,18.0
4310,1659136,27514,17.0
4311,1659571,83858,1.0
4312,1659816,34763,1.0
4313,1660288,34763,5.0
4314,1660367,34763,3.0
4315,1660564,15174,3.0
4316,1660600,38212,1.0
4317,1661755,34763,19.0
4318,1662765,23824,11.0
4319,1663986,24799,49.0
4320,1664775,56377,1.0
4321,1665565,23824,2.0
4322,1665998,12105,999998.0
4323,1666293,15174,1.0
4324,1666315,15174,1.0
4325,1666315,19917,22.0
4326,1666650,85973,8.0
4327,1667263,23824,65.0
4328,1667263,24799,9.0
4329,1668323,98539,1.0
4330,1668817,10171,1.9
4331,1669430,15174,3.0
4332,1669911,15174,27.0
4333,1670337,15174,3.0
4334,1671211,34763,1.0
4335,1671535,23293,25.0
4336,1672655,44447,9.0
4337,1672690,34763,3.0
4338,1673362,25347,133.0
4339,1673363,25347,4.0
4340,1673364,25347,74.0
4341,1673365,25347,91.0
4342,1673366,25347,107.0
4343,1673366,108664,3.0
4344,1673367,25347,63.0
4345,1673368,25347,83.0
4346,1673369,25347,140.0
4347,1673370,25347,83.0
4348,1673372,25347,273.0
4349,1673373,25347,112.0
4350,1673682,11013,1.0
4351,1674553,25347,2.334
4352,1674858,34763,6.0
4353,1675061,38212,4.0
4354,1675318,12105,999994.0
4355,1675690,23824,5.0
4356,1675727,78683,4911.0
4357,1676109,15174,1.0
4358,1676184,34141,65.0
4359,1676490,15174,1.0
4360,1676490,34763,5.0
4361,1677415,15174,1.23
4362,1678157,78683,4943.0
4363,1678361,19765,1.0
4364,1678361,20271,8.0
4365,1678813,24799,31.0
4366,1678813,26719,12.0
4367,1679635,34763,7.0
4368,1680474,7686,2.0
4369,1680893,15174,10.0
4370,1680893,38212,3.0
4371,1680958,108664,25.92
4372,1681894,67089,12.0
4373,1681904,44447,8.0
4374,1682341,34763,10.0
4375,1683323,11013,4.0
4376,1683323,34763,1.0
4377,1683380,34763,6.0
4378,1683824,34763,1.0
4379,1684181,34763,13.0
4380,1684683,24799,4.0
4381,1685141,19917,4.0
4382,1685515,31565,1.0
4383,1685561,56377,1.0
4384,1685818,11013,6.0
4385,1685870,15174,4.0
4386,1685947,11013,3.0
4387,1686449,27514,1.0
4388,1686449,74399,3.0
4389,1687446,24345,10.0
4390,1687448,24345,1.0
4391,1687449,24345,6.0
4392,1687450,24345,6.0
4393,1687451,24345,104.0
4394,1687453,24345,20.0
4395,1687453,26477,6.0
4396,1687454,24345,70.0
4397,1687455,24345,2.0
4398,1687456,24345,1.0
4399,1687457,24345,7.0
4400,1687460,24345,4.0
4401,1687461,24345,8.0
4402,1687463,24345,12.0
4403,1687464,24345,2.0
4404,1687465,24345,3.0
4405,1687466,24345,10.0
4406,1687467,24345,13.0
4407,1687468,24345,8.0
4408,1687470,24345,1.0
4409,1687471,24345,6.0
4410,1687473,24345,3.0
4411,1687474,24345,12.0
4412,1687476,24345,2.0
4413,1688445,34763,2.0
4414,1688528,18349,12.0
4415,1688869,18349,14.0
4416,1689409,83733,6.0
4417,1689837,27514,3.0
4418,1689860,20271,21.0
4419,1689906,15174,4.0
4420,1690057,26477,13.0
4421,1690057,31565,6.0
4422,1690510,34763,2.0
4423,1690734,23824,2.0
4424,1691478,34763,7.0
4425,1692114,18349,7.0
4426,1692212,34763,33.0
4427,1692212,108664,8.0
4428,1692449,34763,1.0
4429,1692449,108664,2.0
4430,1692626,23623,10.0
4431,1693251,34763,1.0
4432,1693781,11013,2.0
4433,1693908,18349,1.0
4434,1694230,108664,0.5
4435,1694551,83733,3.0
4436,1696186,18349,2.0
4437,1697307,23414,1.063
4438,1698546,25347,33.0
4439,1698628,25347,446.0
4440,1698629,25347,0.0
4441,1698630,25347,142.0
4442,1698631,25347,73.0
4443,1699153,11013,4.0
4444,1699361,25347,0.746
4445,1699362,25347,5.707
4446,1699362,43904,0.435
4447,1699363,25347,20.0
4448,1699370,74399,5.0
4449,1699495,10171,8.0
4450,1699534,10171,22.0
4451,1699812,25347,1.174
4452,1700410,44447,1.0
4453,1700751,56377,10.0
4454,1701492,11013,7.0
4455,1701503,46492,1.0
4456,1701796,31565,1.0
4457,1702189,15174,7.316
4458,1702235,15174,1.664
4459,1702274,15174,1.939
4460,1702281,15174,1.852
4461,1702590,20271,10.0
4462,1702984,78683,4962.0
4463,1703133,26477,16.0
4464,1703428,108664,6.0
4465,1704009,34763,1.0
4466,1704133,20271,11.0
4467,1705011,31565,3.0
4468,1705163,85973,5.0
4469,1705531,15174,74.0
4470,1705531,20271,2.0
4471,1706246,7686,1.0
4472,1707699,26477,3.0
4473,1707707,34763,14.0
4474,1708020,38212,0.738
4475,1708308,20271,30.0
4476,1708384,11013,4.0
4477,1708762,108664,2.44
4478,1709649,83858,7.0
4479,1709663,108664,3.64
4480,1710313,31565,1.0
4481,1710545,7686,1.0
4482,1710828,38212,9.0
4483,1711171,11013,2.0
4484,1711548,78683,4979.0
4485,1712823,24799,7.0
4486,1713763,11013,5.0
4487,1713800,34763,1.0
4488,1713800,47082,1.0
4489,1716676,43904,7.0
4490,1716954,19917,1.244
4491,1716964,23824,4.0
4492,1718358,41970,1.072
4493,1718457,11013,5.0
4494,1718903,15174,2.0
4495,1719882,31565,2.0
4496,1719944,83858,2.0
4497,1719952,83858,2.0
4498,1720006,31565,3.0
4499,1720182,34763,2.0
4500,1720196,19917,25.0
4501,1720199,34763,1.0
4502,1720389,36083,6.0
4503,1720392,23824,2.0
4504,1721185,15174,6.0
4505,1721190,19917,25.0
4506,1721376,17846,48.0
4507,1721605,20271,7.0
4508,1721903,31565,2.0
4509,1722175,74399,1.0
4510,1722609,24799,4.0
4511,1724206,15174,2.0
4512,1724316,34763,11.0
4513,1726599,34763,2.0
4514,1726849,108664,9.0
4515,1726974,36083,19.0
4516,1727187,34763,13.0
4517,1727469,78683,5000.0
4518,1728531,85973,10.0
4519,1729760,34763,15.0
4520,1729971,108664,1.0
4521,1730033,11013,1.0
4522,1730146,26719,7.0
4523,1730234,31565,1.0
4524,1730295,38212,3.0
4525,1730441,56377,9.0
4526,1730734,83858,26.0
4527,1730843,44447,0.1
4528,1730989,11013,4.0
4529,1731101,56377,7.0
4530,1731189,15174,3.0
4531,1731206,15174,1.52
4532,1731207,15174,0.724
4533,1731228,31565,3.0
4534,1731261,15174,0.558
4535,1731623,15174,1.0
4536,1731633,15174,8.0
4537,1731700,15174,18.0
4538,1731861,15174,2.0
4539,1732183,10171,0.2
4540,1732244,56377,3.0
4541,1732255,27514,123.0
4542,1732399,27514,14.0
4543,1733498,15174,3.0
4544,1733627,31565,1.0
4545,1733640,56377,10.0
4546,1733683,25347,0.772
4547,1734007,56377,10.0
4548,1734959,23293,19.0
4549,1735535,38212,0.356
4550,1736292,27514,5.0
4551,1736568,34763,3.0
4552,1737611,23414,4.0
4553,1737820,67089,1.0
4554,1738089,34763,4.0
4555,1738228,26719,8.0
4556,1738230,15174,1.0
4557,1738566,38212,4.0
4558,1739032,26477,11.0
4559,1739311,27514,22.0
4560,1739356,85973,14.0
4561,1740343,34763,18.0
4562,1740574,31565,1.0
4563,1740963,56377,18.0
4564,1741174,38212,2.0
4565,1741681,15174,2.0
4566,1741713,15174,1.0
4567,1741899,11013,8.0
4568,1742560,38212,7.0
4569,1744990,83858,5.0
4570,1745187,23293,100.0
4571,1747036,11013,1.0
4572,1747545,27514,12.0
4573,1747891,31565,1.0
4574,1748028,96320,1.0
4575,1748151,31565,1.0
4576,1748464,7686,3.0
4577,1749069,17846,965.0
4578,1749247,25347,34.0
4579,1749398,44447,1.0
4580,1750339,108664,2.42
4581,1751706,15174,6.0
4582,1751994,23623,21.0
4583,1751995,23623,8.0
4584,1751996,23623,7.0
4585,1751997,23623,2.0
4586,1751998,23623,9.0
4587,1751999,23623,11.0
4588,1751999,31565,6.0
4589,1752000,23623,7.0
4590,1752002,23623,7.0
4591,1752003,23623,2.0
4592,1752080,23623,5.0
4593,1752081,23623,5.0
4594,1752082,23623,3.0
4595,1752083,23623,4.0
4596,1752084,23623,6.0
4597,1752085,23623,2.0
4598,1752086,23623,8.0
4599,1752086,31565,9.0
4600,1752087,23623,20.0
4601,1752088,23623,31.0
4602,1752089,23623,3.0
4603,1752091,23623,18.0
4604,1752092,23623,19.0
4605,1752092,31565,5.0
4606,1752093,23623,20.0
4607,1752094,23623,1.0
4608,1752095,23623,13.0
4609,1752096,23623,12.0
4610,1752097,23623,1.0
4611,1752101,23623,3.0
4612,1752103,23623,4.0
4613,1752107,23623,19.0
4614,1752108,23623,32.0
4615,1752109,23623,15.0
4616,1752110,23623,24.0
4617,1752110,23824,19.0
4618,1752111,23623,21.0
4619,1752112,23623,1.0
4620,1752113,23623,10.0
4621,1752114,23623,11.0
4622,1752501,19765,1.0
4623,1752510,19765,2.0
4624,1752512,19765,7.0
4625,1752941,11013,1.0
4626,1756094,26719,6.0
4627,1756483,26477,82.0
4628,1756954,19765,4.0
4629,1757174,41970,5.0
4630,1757185,19917,2.0
4631,1757777,34763,1.0
4632,1758417,56377,1.0
4633,1759384,85973,13.0
4634,1759618,26477,6.0
4635,1759629,34763,40.0
4636,1760058,34763,1.0
4637,1760105,46492,10.0
4638,1760128,31565,10.0
4639,1760135,31565,2.0
4640,1760162,7686,7.0
4641,1760163,31565,8.0
4642,1760164,31565,7.0
4643,1760167,31565,2.0
4644,1760176,26477,6.0
4645,1760375,34763,1.0
4646,1761232,46492,3.0
4647,1761852,23414,11.0
4648,1762193,15174,1.608
4649,1762329,15174,16.0
4650,1762329,26719,5.0
4651,1762329,44447,10.0
4652,1763990,26719,2.0
4653,1764382,23824,8.0
4654,1765889,15174,3.524
4655,1765922,34763,2.0
4656,1767201,19917,1.14
4657,1767467,44447,1.0
4658,1768333,31565,1.0
4659,1768420,23623,12.0
4660,1768426,23623,12.0
4661,1768428,23623,16.0
4662,1769141,34763,6.0
4663,1769206,15174,1.0
4664,1769505,56377,1.0
4665,1769539,56377,4.0
4666,1769586,56377,1.0
4667,1769797,78683,4985.0
4668,1770829,19917,24.0
4669,1770829,31565,5.0
4670,1771258,56377,3.0
4671,1771718,46492,7.0
4672,1772575,38212,4.0
4673,1774300,23824,2.0
4674,1774305,23824,2.0
4675,1774309,7686,1.0
4676,1776555,56377,1.0
4677,1776627,34763,6.0
4678,1777213,85973,20.0
4679,1777540,11013,1.0
4680,1777671,34763,2.0
4681,1778266,34763,2.0
4682,1778266,96320,1.0
4683,1778529,11013,1.0
4684,1778715,15174,15.0
4685,1778925,23824,2.0
4686,1778942,23824,4.0
4687,1779399,12105,999997.0
4688,1779428,19917,22.0
4689,1779666,15174,16.0
4690,1779701,26719,7.0
4691,1779794,56377,1.0
4692,1779978,31565,1.0
4693,1780177,11013,3.0
4694,1780676,78683,4996.0
4695,1780853,31565,1.0
4696,1780854,31565,2.0
4697,1781170,15174,48.0
4698,1781258,58864,139.612
4699,1781258,60439,96.497
4700,1781660,58864,0.4
4701,1781660,60439,0.4
4702,1781660,87474,0.4
4703,1781660,103636,0.4
4704,1782918,58864,5.597
4705,1782918,60439,1.813
4706,1783534,58864,0.972
4707,1783534,87474,0.966
4708,1784906,46492,3.0
4709,1785165,26719,15.0
4710,1785239,11013,4.0
4711,1785239,19917,2.0
4712,1786058,56377,3.0
4713,1788210,34763,4.0
4714,1788669,11013,5.0
4715,1791353,12105,999993.0
4716,1791418,58864,3.336
4717,1791418,60439,2.063
4718,1791418,87474,2.131
4719,1791418,103636,6.0
4720,1791586,34763,1.0
4721,1791871,58864,1.431
4722,1791871,60439,6.359
4723,1791871,87474,6.531
4724,1791871,103636,1.899
4725,1792021,58864,10.263
4726,1792021,60439,14.666
4727,1792021,87474,3.83
4728,1792021,103636,4.89
4729,1792363,34763,1.0
4730,1792574,56377,2.0
4731,1792836,36083,3.0
4732,1792839,36083,7.0
4733,1792840,24799,8.0
4734,1792840,36083,4.0
4735,1792909,11013,163.0
4736,1793288,46492,7.0
4737,1793355,24799,13.0
4738,1793355,36083,3.0
4739,1793355,46492,20.0
4740,1794183,23623,7.0
4741,1794183,23824,1.0
4742,1796759,25347,55.0
4743,1797139,15174,2.0
4744,1797385,108664,299.0
4745,1797498,56377,4.0
4746,1797930,56377,4.0
4747,1798727,24799,20.0
4748,1799864,31565,2.0
4749,1799959,27514,6.0
4750,1800040,34763,1.0
4751,1800045,23824,10.0
4752,1800082,41970,11.0
4753,1800130,7686,1.0
4754,1800428,34763,1.0
4755,1801046,34763,1.0
4756,1801361,24799,4.0
4757,1801532,11013,3.0
4758,1802355,85973,15.0
4759,1802460,15174,35.0
4760,1803873,48383,952.0
4761,1803881,85973,32.0
4762,1804805,38212,1.0
4763,1805264,15174,2.0
4764,1806449,34763,7.0
4765,1806650,18349,8.0
4766,1807906,34763,2.0
4767,1808767,23824,2.0
4768,1809677,15174,1.0
4769,1809677,34763,3.0
4770,1809677,38212,3.0
4771,1809677,96320,31.0
4772,1811339,15174,17.0
4773,1811667,19765,1.0
4774,1811715,15174,40.0
4775,1813896,24799,29.0
4776,1814332,41970,21.5
4777,1814570,15174,5.0
4778,1815198,108664,11.0
4779,1815421,46492,14.0
4780,1815655,34763,2.0
4781,1816615,24799,10.0
4782,1816775,23824,4.0
4783,1816839,15174,29.0
4784,1817150,48383,4.0
4785,1817230,18349,3.0
4786,1817230,31565,1.0
4787,1817230,36083,10.0
4788,1817240,36083,28.0
4789,1817898,15174,68.0
4790,1817932,7686,6.0
4791,1817968,44447,0.546
4792,1818172,34763,12.0
4793,1818375,23824,12.0
4794,1819108,38212,35.0
4795,1819189,19917,7.0
4796,1819439,56377,2.85
4797,1819548,46492,1.0
4798,1819992,15174,2.0
4799,1820026,34763,6.0
4800,1820171,67089,1.0
4801,1820261,34763,8.0
4802,1820490,34763,12.0
4803,1820571,38212,38.5
4804,1821466,38212,2.0
4805,1821639,15174,45.0
4806,1822099,108664,12.0
4807,1822892,19765,1.0
4808,1823605,85973,0.0
4809,1824271,83733,11.0
4810,1824593,108664,4.0
4811,1824739,34763,3.0
4812,1825316,23824,9.0
4813,1826800,15174,2.0
4814,1827603,38212,28.5
4815,1827919,31565,6.0
4816,1828078,24799,26.0
4817,1828117,47082,3.0
4818,1828214,19917,3.0
4819,1828649,31565,1.0
4820,1828855,31565,2.0
4821,1829295,25347,41.0
4822,1829316,19765,3.0
4823,1830062,44447,2.0
4824,1830064,24799,24.0
4825,1830065,24799,17.0
4826,1830474,38212,0.714
4827,1830950,15174,81.0
4828,1831062,23293,42.0
4829,1831068,24799,30.0
4830,1831736,34763,1.0
4831,1831736,43904,16.0
4832,1831736,85973,5.0
4833,1832002,15174,3.0
4834,1832181,26477,8.0
4835,1832588,24799,25.0
4836,1833398,34763,25.0
4837,1833935,24799,11.0
4838,1834247,34763,4.0
4839,1834482,27514,26.0
4840,1834555,85973,16.0
4841,1835119,34763,4.0
4842,1835302,23824,3.0
4843,1835729,23824,8.0
4844,1835995,26477,16.0
4845,1836108,34763,1.0
4846,1836445,34763,12.0
4847,1836722,34763,15.0
4848,1836867,20271,12.0
4849,1837573,11013,1.0
4850,1837573,24799,8.0
4851,1837573,26719,2.0
4852,1837573,34763,6.0
4853,1838019,83858,1.0
4854,1838187,19917,5.0
4855,1838203,19917,2.0
4856,1838216,19917,1.0
4857,1838217,19917,1.0
4858,1838217,38212,2.0
4859,1838219,19917,1.0
4860,1838235,19917,15.0
4861,1838238,19917,1.0
4862,1838270,19917,1.0
4863,1838297,19917,4.0
4864,1838314,19917,8.0
4865,1838317,19917,9.0
4866,1838337,19917,1.0
4867,1838353,19917,5.0
4868,1838435,98539,8.0
4869,1839367,108664,1.0
4870,1839501,85973,35.0
4871,1839661,46492,33.0
4872,1839693,34763,5.0
4873,1840250,31565,5.0
4874,1841121,19765,6.0
4875,1841240,18349,2.0
4876,1841576,34763,69.0
4877,1841648,38212,2.0
4878,1841853,34763,4.0
4879,1842178,34763,8.0
4880,1842530,34763,2.0
4881,1842740,18349,2.0
4882,1842883,23824,8.0
4883,1843207,11013,3.0
4884,1843561,19917,7.0
4885,1843910,56377,2.0
4886,1843921,31565,9.0
4887,1844448,31565,3.0
4888,1844459,85973,5.0
4889,1844546,31565,3.0
4890,1845226,85973,31.0
4891,1845616,26719,6.0
4892,1845616,34763,4.0
4893,1846459,34763,12.0
4894,1846536,18349,1.0
4895,1846537,18349,1.0
4896,1846539,18349,1.0
4897,1846540,18349,1.0
4898,1846649,34763,5.0
4899,1847658,31565,4.0
4900,1848038,38212,1.326
4901,1848890,44447,5.0
4902,1848890,85973,3.0
4903,1848959,26719,5.0
4904,1849474,74399,32.0
4905,1849706,31565,1.0
4906,1849961,98539,16.0
4907,1850176,34763,2.0
4908,1850645,44447,16.0
4909,1850759,19917,18.0
4910,1850760,19917,4.0
4911,1850816,34763,4.0
4912,1850998,34763,5.0
4913,1851552,18349,9.0
4914,1851918,98539,1.0
4915,1851993,38212,1.446
4916,1852213,74399,6.0
4917,1852295,74399,3.0
4918,1852428,24799,27.0
4919,1853089,11013,4.0
4920,1853647,56377,9.0
4921,1854597,34763,3.0
4922,1854773,46492,2.0
4923,1855324,56377,2.0
4924,1856538,19917,1.0
4925,1856824,15174,2.0
4926,1857504,74399,4.0
4927,1857544,19917,18.0
4928,1857757,34763,4.0
4929,1857825,34763,2.0
4930,1859299,19917,2.0
4931,1859319,108664,2.64
4932,1859361,19917,1.0
4933,1859804,31565,4.0
4934,1859953,44447,9.0
4935,1860217,19917,2.0
4936,1860224,19917,1.0
4937,1860226,19917,1.0
4938,1860239,19917,6.0
4939,1860244,19917,2.0
4940,1860257,19917,3.0
4941,1860258,19917,1.0
4942,1860668,31565,13.0
4943,1860670,31565,4.0
4944,1861134,31565,1.0
4945,1861430,36083,12.0
4946,1861788,19765,1.0
4947,1861919,15174,3.0
4948,1862181,34763,2.0
4949,1862545,15174,5.0
4950,1863203,36083,1.0
4951,1863606,15174,4.0
4952,1863606,41970,1.0
4953,1863985,19917,4.0
4954,1864325,85973,23.0
4955,1865730,15174,9.0
4956,1865815,31565,2.0
4957,1866023,108664,39.5
4958,1866190,108664,0.86
4959,1866544,11013,9.0
4960,1866954,31565,2.0
4961,1867388,36083,1.0
4962,1867469,31565,1.0
4963,1867877,19765,1.0
4964,1868084,46492,12.0
4965,1869319,10171,7.5
4966,1869320,96320,1.0
4967,1869720,11013,1.0
4968,1869895,56377,1.0
4969,1870150,36083,2.0
4970,1870568,38212,4.0
4971,1871630,85973,21.0
4972,1874358,11013,3.0
4973,1874894,34763,4.0
4974,1875542,38212,23.0
4975,1876157,19765,2.0
4976,1876267,47082,1.0
4977,1876597,38006,11.0
4978,1877308,34763,1.0
4979,1877936,34763,1.0
4980,1878113,26477,6.0
4981,1878227,18349,7.0
4982,1878227,36083,6.0
4983,1879000,34763,7.0
4984,1879703,85973,19.0
4985,1879767,34763,3.0
4986,1880449,19917,4.0
4987,1880821,15174,2.0
4988,1881243,7686,1.0
4989,1881428,43904,4.0
4990,1882649,34763,6.0
4991,1882708,23824,3.0
4992,1882709,23824,8.0
4993,1882710,23824,1.0
4994,1885099,23824,12.0
4995,1885228,23824,10.0
4996,1885614,56377,2.0
4997,1885679,34763,1.0
4998,1886235,15174,6.0
4999,1886235,34763,2.0
5000,1886842,56377,21.0
5001,1886984,15174,77.0
5002,1887176,11013,1.0
5003,1887806,34763,19.0
5004,1889137,31565,1.0
5005,1889299,34763,5.0
5006,1889575,15174,1.0
5007,1889650,15174,8.0
5008,1890236,74399,6.0
5009,1891999,11013,5.0
5010,1892542,31565,1.0
5011,1892902,26477,5.0
5012,1892905,26477,3.0
5013,1892945,34763,14.0
5014,1892995,26719,1.0
5015,1893577,108664,29.5
5016,1893670,34763,1.0
5017,1893720,27514,6.0
5018,1893975,31565,1.0
5019,1894733,19917,5.0
5020,1895142,78683,4983.0
5021,1897068,85973,19.0
5022,1897439,24345,32.0
5023,1898306,34763,8.0
5024,1898752,25347,42.0
5025,1899739,23824,4.0
5026,1900061,56377,1.0
5027,1903049,78683,4925.0
5028,1903472,34763,6.0
5029,1903616,34763,3.0
5030,1903616,38212,3.0
5031,1903616,41970,1.0
5032,1903886,18349,3.0
5033,1905080,12105,999975.0
5034,1905910,31565,1.0
5035,1906042,56377,1.0
5036,1906134,23824,4.0
5037,1907219,85973,1.0
5038,1907220,19917,20.0
5039,1907220,34763,13.0
5040,1907221,34763,4.0
5041,1907257,19917,2.0
5042,1907531,56377,2.0
5043,1908177,34763,3.0
5044,1908570,19917,16.0
5045,1909519,34763,20.0
5046,1909586,19917,6.0
5047,1909782,34763,6.0
5048,1909782,36083,37.0
5049,1911204,34763,4.0
5050,1911697,56377,1.0
5051,1911940,23824,8.0
5052,1912621,38006,1.0
5053,1912670,15174,3.0
5054,1913228,31565,22.0
5055,1913756,56377,1.0
5056,1914794,44447,5.0
5057,1915511,48383,2.0
5058,1915625,34763,2.0
5059,1916149,19765,1.0
5060,1916240,15174,6.0
5061,1916632,31565,1.0
5062,1918436,34763,10.0
5063,1919329,26719,1.0
5064,1919743,46492,125.0
5065,1920263,15174,202.0
5066,1920515,19917,40.0
5067,1921062,19765,12.0
5068,1921063,19765,14.0
5069,1921100,26477,4.0
5070,1921230,38006,9.0
5071,1921274,15174,15.0
5072,1921711,24799,14.0
5073,1923213,34763,10.0
5074,1923436,38212,7.5
5075,1923517,108664,4.0
5076,1923768,74399,3.0
5077,1925437,15174,5.0
5078,1926695,38006,5.0
5079,1927017,56377,1.0
5080,1927724,7686,3.0
5081,1927724,36083,27.0
5082,1928073,15174,5.0
5083,1928073,34763,8.0
5084,1928073,41970,4.0
5085,1928073,74399,5.0
5086,1928621,85973,10.0
5087,1928980,34763,8.0
5088,1929607,15174,1.0
5089,1930433,11013,18.0
5090,1931336,23824,6.0
5091,1932118,11013,2.0
5092,1932118,34763,4.0
5093,1932810,34763,3.0
5094,1933302,15174,10.0
5095,1934397,24799,15.0
5096,1934603,23623,1.0
5097,1934622,108664,2.0
5098,1935096,23824,12.0
5099,1935096,26477,24.0
5100,1935096,34763,12.0
5101,1935096,47082,5.0
5102,1935109,15174,1.4
5103,1935266,34763,1.0
5104,1936166,78683,5000.0
5105,1936852,36083,23.0
5106,1936995,108664,7.0
5107,1937388,7686,3.0
5108,1937675,83858,3.0
5109,1938124,34763,1.0
5110,1938380,15174,23.0
5111,1939551,15174,11.0
5112,1941037,34763,9.0
5113,1942962,34763,2.0
5114,1944349,74399,4.0
5115,1944727,36083,3.0
5116,1944728,46492,16.0
5117,1944765,15174,5.0
5118,1944964,34763,3.0
5119,1944964,44447,19.0
5120,1945926,31565,0.264
5121,1946596,23824,1.0
5122,1946615,34763,6.0
5123,1947020,23824,5.0
5124,1947131,11013,6.0
5125,1948023,11013,13.0
5126,1948664,38212,2.0
5127,1948953,26719,17.0
5128,1949086,108664,9.0
5129,1949235,23824,1.0
5130,1949641,41970,1.0
5131,1949866,58864,9.6
5132,1949866,60439,5.72
5133,1950229,19917,2.0
5134,1950304,58864,9.157
5135,1950304,60439,0.775
5136,1950488,11013,1.0
5137,1950488,15174,1.0
5138,1950488,19917,10.0
5139,1950488,34763,10.0
5140,1950488,44447,11.0
5141,1950656,31565,2.0
5142,1950688,41970,2.0
5143,1950688,85973,4.0
5144,1950869,15174,4.0
5145,1950869,34763,3.0
5146,1951264,31565,7.0
5147,1953054,19917,1.0
5148,1954411,41970,172.0
5149,1955080,46492,27.0
5150,1956204,31565,6.0
5151,1956635,31565,1.0
5152,1957140,41970,1.0
5153,1957163,34763,6.0
5154,1957544,31565,10.0
5155,1957816,31565,1.0
5156,1957876,27514,30.0
5157,1958164,38212,1.778
5158,1958411,41970,7.0
5159,1961076,41970,138.0
5160,1961506,7686,1.0
5161,1962087,85973,22.0
5162,1962173,38212,1.0
5163,1962175,38212,1.0
5164,1962254,31565,1.0
5165,1962770,15174,6.0
5166,1962806,58864,4.826
5167,1962806,60439,1.035
5168,1962806,87474,3.842
5169,1962806,103636,6.196
5170,1962945,31565,8.0
5171,1963165,34763,4.0
